# # alphas_L2,errors_L2,lambdas_L2,errors_L1,lambdas_L1,errors_Huber,lambdas_Huber,huber_params,errors_BO
474.0060184084,0.0950950726,0.0000000001,0.0286225476,0.0000000001,0.0284539986,0.0000000001,0.1566058857,0.0048136865
477.6605924242,0.0950560085,0.0000000001,0.0285837437,0.0000000001,0.0284175245,0.0000000001,0.1556268077,0.0047768431
481.3433431102,0.0950172445,0.0000000001,0.0285452384,0.0000000001,0.0283813182,0.0000000001,0.1546525233,0.0047402819
485.0544877077,0.0949787783,0.0000000001,0.0285070294,0.0000000001,0.0283453778,0.0000000001,0.1536832017,0.0047040006
488.7942451331,0.0949406077,0.0000000001,0.0284691143,0.0000000001,0.0283097011,0.0000000001,0.1527188708,0.0046679971
492.5628359906,0.0949027303,0.0000000001,0.0284314909,0.0000000001,0.0282742865,0.0000000001,0.1517592439,0.0046322692
496.3604825851,0.0948651438,0.0000000001,0.0283941570,0.0000000001,0.0282391320,0.0000000001,0.1508046989,0.0045968148
500.1874089356,0.0948278461,0.0000000001,0.0283571103,0.0000000001,0.0282042357,0.0000000001,0.1498547126,0.0045616319
504.0438407882,0.0947908349,0.0000000001,0.0283203486,0.0000000001,0.0281695958,0.0000000001,0.1489097745,0.0045267184
507.9300056297,0.0947541080,0.0000000001,0.0282838696,0.0000000001,0.0281352104,0.0000000001,0.1479695382,0.0044920722
511.8461327005,0.0947176632,0.0000000001,0.0282476712,0.0000000001,0.0281010777,0.0000000001,0.1470341802,0.0044576912
515.7924530088,0.0946814983,0.0000000001,0.0282117513,0.0000000001,0.0280671958,0.0000000001,0.1461036903,0.0044235735
519.7691993434,0.0946456112,0.0000000001,0.0281761077,0.0000000001,0.0280335631,0.0000000001,0.1451779742,0.0043897169
523.7766062885,0.0946099997,0.0000000001,0.0281407381,0.0000000001,0.0280001776,0.0000000001,0.1442568323,0.0043561196
527.8149102363,0.0945746617,0.0000000001,0.0281056406,0.0000000001,0.0279670376,0.0000000001,0.1433407062,0.0043227795
531.8843494020,0.0945395951,0.0000000001,0.0280708130,0.0000000001,0.0279341413,0.0000000001,0.1424292429,0.0042896946
535.9851638374,0.0945047978,0.0000000001,0.0280362533,0.0000000001,0.0279014870,0.0000000001,0.1415226231,0.0042568631
540.1175954450,0.0944702678,0.0000000001,0.0280019593,0.0000000001,0.0278690729,0.0000000001,0.1406206151,0.0042242829
544.2818879922,0.0944360028,0.0000000001,0.0279679290,0.0000000001,0.0278368973,0.0000000001,0.1397232748,0.0041919521
548.4782871262,0.0944020011,0.0000000001,0.0279341603,0.0000000001,0.0278049585,0.0000000001,0.1388306564,0.0041598688
552.7070403878,0.0943682604,0.0000000001,0.0279006513,0.0000000001,0.0277732547,0.0000000001,0.1379428384,0.0041280312
556.9683972266,0.0943347788,0.0000000001,0.0278674000,0.0000000001,0.0277417843,0.0000000001,0.1370595356,0.0040964373
561.2626090152,0.0943015542,0.0000000001,0.0278344043,0.0000000001,0.0277105457,0.0000000001,0.1361810065,0.0040650852
565.5899290645,0.0942685848,0.0000000001,0.0278016622,0.0000000001,0.0276795370,0.0000000001,0.1353073293,0.0040339732
569.9506126384,0.0942358685,0.0000000001,0.0277691719,0.0000000001,0.0276487567,0.0000000001,0.1344379669,0.0040030994
574.3449169686,0.0942034034,0.0000000001,0.0277369314,0.0000000001,0.0276182031,0.0000000001,0.1335733183,0.0039724620
578.7731012704,0.0941711876,0.0000000001,0.0277049387,0.0000000001,0.0275878746,0.0000000001,0.1327132118,0.0039420590
583.2354267575,0.0941392191,0.0000000001,0.0276731919,0.0000000001,0.0275577695,0.0000000001,0.1318578337,0.0039118889
587.7321566574,0.0941074960,0.0000000001,0.0276416891,0.0000000001,0.0275278863,0.0000000001,0.1310071640,0.0038819497
592.2635562274,0.0940760165,0.0000000001,0.0276104285,0.0000000001,0.0274982234,0.0000000001,0.1301607828,0.0038522397
596.8298927697,0.0940447786,0.0000000001,0.0275794082,0.0000000001,0.0274687791,0.0000000001,0.1293191871,0.0038227571
601.4314356473,0.0940137805,0.0000000001,0.0275486262,0.0000000001,0.0274395518,0.0000000001,0.1284820803,0.0037935003
606.0684563004,0.0939830204,0.0000000001,0.0275180809,0.0000000001,0.0274105401,0.0000000001,0.1276495620,0.0037644674
610.7412282615,0.0939524964,0.0000000001,0.0274877703,0.0000000001,0.0273817423,0.0000000001,0.1268213669,0.0037356568
615.4500271723,0.0939222067,0.0000000001,0.0274576926,0.0000000001,0.0273531570,0.0000000001,0.1259977711,0.0037070668
620.1951307996,0.0938921495,0.0000000001,0.0274278461,0.0000000001,0.0273247825,0.0000000001,0.1251786587,0.0036786956
624.9768190520,0.0938623230,0.0000000001,0.0273982289,0.0000000001,0.0272966174,0.0000000001,0.1243640954,0.0036505416
629.7953739958,0.0938327254,0.0000000001,0.0273688394,0.0000000001,0.0272686601,0.0000000001,0.1235538008,0.0036226031
634.6510798723,0.0938033550,0.0000000001,0.0273396756,0.0000000001,0.0272409091,0.0000000001,0.1227481258,0.0035948785
639.5442231143,0.0937742100,0.0000000001,0.0273107360,0.0000000001,0.0272133630,0.0000000001,0.1219468616,0.0035673662
644.4750923627,0.0937452887,0.0000000001,0.0272820187,0.0000000001,0.0271860203,0.0000000001,0.1211499905,0.0035400644
649.4439784843,0.0937165894,0.0000000001,0.0272535220,0.0000000001,0.0271588795,0.0000000001,0.1203574948,0.0035129717
654.4511745880,0.0936881103,0.0000000001,0.0272252443,0.0000000001,0.0271319391,0.0000000001,0.1195692648,0.0034860863
659.4969760428,0.0936598498,0.0000000001,0.0271971838,0.0000000001,0.0271051977,0.0000000001,0.1187856496,0.0034594068
664.5816804950,0.0936318061,0.0000000001,0.0271693389,0.0000000001,0.0270786538,0.0000000001,0.1180060981,0.0034329315
669.7055878856,0.0936039777,0.0000000001,0.0271417079,0.0000000001,0.0270523061,0.0000000001,0.1172312420,0.0034066589
674.8690004683,0.0935763628,0.0000000001,0.0271142892,0.0000000001,0.0270261531,0.0000000001,0.1164606240,0.0033805874
680.0722228272,0.0935489598,0.0000000001,0.0270870811,0.0000000001,0.0270001934,0.0000000001,0.1156941110,0.0033547154
685.3155618944,0.0935217671,0.0000000001,0.0270600820,0.0000000001,0.0269744255,0.0000000001,0.1149318320,0.0033290415
690.5993269688,0.0934947830,0.0000000001,0.0270332903,0.0000000001,0.0269488482,0.0000000001,0.1141742244,0.0033035642
695.9238297339,0.0934680060,0.0000000001,0.0270067044,0.0000000001,0.0269234600,0.0000000001,0.1134206094,0.0032782819
701.2893842762,0.0934414344,0.0000000001,0.0269803227,0.0000000001,0.0268982596,0.0000000001,0.1126714062,0.0032531931
706.6963071038,0.0934150668,0.0000000001,0.0269541436,0.0000000001,0.0268732456,0.0000000001,0.1119262922,0.0032282963
712.1449171651,0.0933889014,0.0000000001,0.0269281656,0.0000000001,0.0268484166,0.0000000001,0.1111854227,0.0032035902
717.6355358676,0.0933629368,0.0000000001,0.0269023871,0.0000000001,0.0268237713,0.0000000001,0.1104489058,0.0031790732
723.1684870968,0.0933371714,0.0000000001,0.0268768066,0.0000000001,0.0267993084,0.0000000001,0.1097163092,0.0031547438
728.7440972355,0.0933116036,0.0000000001,0.0268514225,0.0000000001,0.0267750266,0.0000000001,0.1089879336,0.0031306007
734.3626951826,0.0932862321,0.0000000001,0.0268262334,0.0000000001,0.0267509245,0.0000000001,0.1082639518,0.0031066424
740.0246123730,0.0932610551,0.0000000001,0.0268012377,0.0000000001,0.0267270009,0.0000000001,0.1075439480,0.0030828674
745.7301827971,0.0932360713,0.0000000001,0.0267764340,0.0000000001,0.0267032544,0.0000000001,0.1068282300,0.0030592745
751.4797430200,0.0932112792,0.0000000001,0.0267518207,0.0000000001,0.0266796838,0.0000000001,0.1061165417,0.0030358622
757.2736322020,0.0931866773,0.0000000001,0.0267273964,0.0000000001,0.0266562878,0.0000000001,0.1054087445,0.0030126291
763.1121921182,0.0931622641,0.0000000001,0.0267031596,0.0000000001,0.0266330651,0.0000000001,0.1047052361,0.0029895738
768.9957671788,0.0931380381,0.0000000001,0.0266791090,0.0000000001,0.0266100144,0.0000000001,0.1040058938,0.0029666950
774.9247044493,0.0931139980,0.0000000001,0.0266552430,0.0000000001,0.0265871346,0.0000000001,0.1033104488,0.0029439913
780.8993536713,0.0930901423,0.0000000001,0.0266315602,0.0000000001,0.0265644244,0.0000000001,0.1026190431,0.0029214614
786.9200672827,0.0930664696,0.0000000001,0.0266080593,0.0000000001,0.0265418825,0.0000000001,0.1019315600,0.0028991040
792.9872004387,0.0930429785,0.0000000001,0.0265847388,0.0000000001,0.0265195078,0.0000000001,0.1012481383,0.0028769177
799.1011110328,0.0930196675,0.0000000001,0.0265615973,0.0000000001,0.0264972989,0.0000000001,0.1005688736,0.0028549012
805.2621597178,0.0929965354,0.0000000001,0.0265386335,0.0000000001,0.0264752548,0.0000000001,0.0998934566,0.0028330533
811.4707099271,0.0929735806,0.0000000001,0.0265158460,0.0000000001,0.0264533742,0.0000000001,0.0992218706,0.0028113726
817.7271278964,0.0929508019,0.0000000001,0.0264932334,0.0000000001,0.0264316559,0.0000000001,0.0985544014,0.0027898578
824.0317826847,0.0929281980,0.0000000001,0.0264707944,0.0000000001,0.0264100987,0.0000000001,0.0978908029,0.0027685077
830.3850461967,0.0929057674,0.0000000001,0.0264485277,0.0000000001,0.0263887016,0.0000000001,0.0972311871,0.0027473211
836.7872932043,0.0928835088,0.0000000001,0.0264264318,0.0000000001,0.0263674632,0.0000000001,0.0965752742,0.0027262966
843.2389013691,0.0928614209,0.0000000001,0.0264045056,0.0000000001,0.0263463825,0.0000000001,0.0959233071,0.0027054330
849.7402512642,0.0928395024,0.0000000001,0.0263827477,0.0000000001,0.0263254583,0.0000000001,0.0952753388,0.0026847292
856.2917263972,0.0928177520,0.0000000001,0.0263611567,0.0000000001,0.0263046895,0.0000000001,0.0946310207,0.0026641838
862.8937132322,0.0927961684,0.0000000001,0.0263397315,0.0000000001,0.0262840749,0.0000000001,0.0939907712,0.0026437957
869.5466012132,0.0927747504,0.0000000001,0.0263184708,0.0000000001,0.0262636134,0.0000000001,0.0933541363,0.0026235636
876.2507827867,0.0927534965,0.0000000001,0.0262973732,0.0000000001,0.0262433040,0.0000000001,0.0927214070,0.0026034864
883.0066534250,0.0927324057,0.0000000001,0.0262764375,0.0000000001,0.0262231454,0.0000000001,0.0920923796,0.0025835628
889.8146116493,0.0927114766,0.0000000001,0.0262556625,0.0000000001,0.0262031367,0.0000000001,0.0914669170,0.0025637918
896.6750590537,0.0926907079,0.0000000001,0.0262350469,0.0000000001,0.0261832766,0.0000000001,0.0908456213,0.0025441721
903.5884003282,0.0926700986,0.0000000001,0.0262145895,0.0000000001,0.0261635642,0.0000000001,0.0902277248,0.0025247026
910.5550432834,0.0926496472,0.0000000001,0.0261942891,0.0000000001,0.0261439983,0.0000000001,0.0896136873,0.0025053821
917.5753988737,0.0926293527,0.0000000001,0.0261741445,0.0000000001,0.0261245780,0.0000000001,0.0890034183,0.0024862094
924.6498812221,0.0926092138,0.0000000001,0.0261541545,0.0000000001,0.0261053020,0.0000000001,0.0883966347,0.0024671835
931.7789076446,0.0925892293,0.0000000001,0.0261343179,0.0000000001,0.0260861694,0.0000000001,0.0877935747,0.0024483033
938.9628986745,0.0925693980,0.0000000001,0.0261146335,0.0000000001,0.0260671792,0.0000000001,0.0871942271,0.0024295675
946.2022780875,0.0925497188,0.0000000001,0.0260951001,0.0000000001,0.0260483302,0.0000000001,0.0865985886,0.0024109752
953.4974729267,0.0925301904,0.0000000001,0.0260757166,0.0000000001,0.0260296215,0.0000000001,0.0860065400,0.0023925251
960.8489135274,0.0925108118,0.0000000001,0.0260564819,0.0000000001,0.0260110520,0.0000000001,0.0854178367,0.0023742163
968.2570335430,0.0924915818,0.0000000001,0.0260373947,0.0000000001,0.0259926207,0.0000000001,0.0848329808,0.0023560476
975.7222699704,0.0924724992,0.0000000001,0.0260184539,0.0000000001,0.0259743267,0.0000000001,0.0842516441,0.0023380180
983.2450631756,0.0924535629,0.0000000001,0.0259996585,0.0000000001,0.0259561688,0.0000000001,0.0836737125,0.0023201264
990.8258569198,0.0924347717,0.0000000001,0.0259810073,0.0000000001,0.0259381462,0.0000000001,0.0830996824,0.0023023717
998.4650983857,0.0924161246,0.0000000001,0.0259624992,0.0000000001,0.0259202578,0.0000000001,0.0825287929,0.0022847529
1006.1632382037,0.0923976205,0.0000000001,0.0259441330,0.0000000001,0.0259025027,0.0000000001,0.0819613571,0.0022672689
1013.9207304785,0.0923792582,0.0000000001,0.0259259078,0.0000000001,0.0258848798,0.0000000001,0.0813979165,0.0022499188
1021.7380328161,0.0923610367,0.0000000001,0.0259078224,0.0000000001,0.0258673882,0.0000000001,0.0808373974,0.0022327015
1029.6156063503,0.0923429549,0.0000000001,0.0258898757,0.0000000001,0.0258500270,0.0000000001,0.0802806234,0.0022156159
1037.5539157707,0.0923250117,0.0000000001,0.0258720667,0.0000000001,0.0258327952,0.0000000001,0.0797272977,0.0021986611
1045.5534293493,0.0923072061,0.0000000001,0.0258543943,0.0000000001,0.0258156918,0.0000000001,0.0791774207,0.0021818361
1053.6146189686,0.0922895369,0.0000000001,0.0258368575,0.0000000001,0.0257987159,0.0000000001,0.0786308529,0.0021651398
1061.7379601492,0.0922720032,0.0000000001,0.0258194551,0.0000000001,0.0257818667,0.0000000001,0.0780875783,0.0021485714
1069.9239320780,0.0922546038,0.0000000001,0.0258021863,0.0000000001,0.0257651430,0.0000000001,0.0775476104,0.0021321297
1078.1730176364,0.0922373379,0.0000000001,0.0257850499,0.0000000001,0.0257485441,0.0000000001,0.0770114054,0.0021158139
1086.4857034290,0.0922202043,0.0000000001,0.0257680450,0.0000000001,0.0257320690,0.0000000001,0.0764781446,0.0020996230
1094.8624798118,0.0922032020,0.0000000001,0.0257511705,0.0000000001,0.0257157169,0.0000000001,0.0759485764,0.0020835560
1103.3038409217,0.0921863300,0.0000000001,0.0257344254,0.0000000001,0.0256994867,0.0000000001,0.0754219799,0.0020676119
1111.8102847051,0.0921695874,0.0000000001,0.0257178088,0.0000000001,0.0256833777,0.0000000001,0.0748988043,0.0020517899
1120.3823129478,0.0921529731,0.0000000001,0.0257013196,0.0000000001,0.0256673889,0.0000000001,0.0743790293,0.0020360890
1129.0204313043,0.0921364861,0.0000000001,0.0256849569,0.0000000001,0.0256515194,0.0000000001,0.0738622939,0.0020205082
1137.7251493275,0.0921201255,0.0000000001,0.0256687196,0.0000000001,0.0256357685,0.0000000001,0.0733490357,0.0020050467
1146.4969804993,0.0921038903,0.0000000001,0.0256526069,0.0000000001,0.0256201351,0.0000000001,0.0728388964,0.0019897035
1155.3364422602,0.0920877795,0.0000000001,0.0256366178,0.0000000001,0.0256046185,0.0000000001,0.0723317493,0.0019744778
1164.2440560403,0.0920717922,0.0000000001,0.0256207513,0.0000000001,0.0255892178,0.0000000001,0.0718281334,0.0019593686
1173.2203472899,0.0920559275,0.0000000001,0.0256050064,0.0000000001,0.0255739321,0.0000000001,0.0713275580,0.0019443750
1182.2658455104,0.0920401843,0.0000000001,0.0255893823,0.0000000001,0.0255587606,0.0000000001,0.0708301447,0.0019294962
1191.3810842859,0.0920245617,0.0000000001,0.0255738780,0.0000000001,0.0255437025,0.0000000001,0.0703360115,0.0019147312
1200.5666013141,0.0920090589,0.0000000001,0.0255584926,0.0000000001,0.0255287569,0.0000000001,0.0698448824,0.0019000793
1209.8229384386,0.0919936749,0.0000000001,0.0255432252,0.0000000001,0.0255139230,0.0000000001,0.0693567697,0.0018855395
1219.1506416805,0.0919784088,0.0000000001,0.0255280749,0.0000000001,0.0254992000,0.0000000001,0.0688720152,0.0018711110
1228.5502612706,0.0919632597,0.0000000001,0.0255130407,0.0000000001,0.0254845871,0.0000000001,0.0683902809,0.0018567928
1238.0223516821,0.0919482267,0.0000000001,0.0254981218,0.0000000001,0.0254700834,0.0000000001,0.0679114467,0.0018425843
1247.5674716632,0.0919333089,0.0000000001,0.0254833173,0.0000000001,0.0254556882,0.0000000001,0.0674358998,0.0018284845
1257.1861842700,0.0919185054,0.0000000001,0.0254686264,0.0000000001,0.0254414006,0.0000000001,0.0669633875,0.0018144927
1266.8790568995,0.0919038154,0.0000000001,0.0254540480,0.0000000001,0.0254272199,0.0000000001,0.0664937007,0.0018006079
1276.6466613238,0.0918892379,0.0000000001,0.0254395815,0.0000000001,0.0254131453,0.0000000001,0.0660270293,0.0017868294
1286.4895737230,0.0918747721,0.0000000001,0.0254252258,0.0000000001,0.0253991760,0.0000000001,0.0655635324,0.0017731563
1296.4083747195,0.0918604172,0.0000000001,0.0254109803,0.0000000001,0.0253853113,0.0000000001,0.0651029390,0.0017595879
1306.4036494125,0.0918461723,0.0000000001,0.0253968439,0.0000000001,0.0253715503,0.0000000001,0.0646452833,0.0017461233
1316.4759874123,0.0918320365,0.0000000001,0.0253828159,0.0000000001,0.0253578923,0.0000000001,0.0641906968,0.0017327617
1326.6259828748,0.0918180090,0.0000000001,0.0253688955,0.0000000001,0.0253443365,0.0000000001,0.0637389596,0.0017195025
1336.8542345371,0.0918040891,0.0000000001,0.0253550818,0.0000000001,0.0253308823,0.0000000001,0.0632898224,0.0017063446
1347.1613457525,0.0917902757,0.0000000001,0.0253413740,0.0000000001,0.0253175287,0.0000000001,0.0628440433,0.0016932875
1357.5479245260,0.0917765683,0.0000000001,0.0253277713,0.0000000001,0.0253042752,0.0000000001,0.0624009635,0.0016803304
1368.0145835504,0.0917629658,0.0000000001,0.0253142729,0.0000000001,0.0252911210,0.0000000001,0.0619608253,0.0016674723
1378.5619402424,0.0917494676,0.0000000001,0.0253008780,0.0000000001,0.0252780652,0.0000000001,0.0615236506,0.0016547127
1389.1906167789,0.0917360728,0.0000000001,0.0252875857,0.0000000001,0.0252651073,0.0000000001,0.0610889853,0.0016420508
1399.9012401338,0.0917227807,0.0000000001,0.0252743954,0.0000000001,0.0252522465,0.0000000001,0.0606575891,0.0016294857
1410.6944421148,0.0917095903,0.0000000001,0.0252613061,0.0000000001,0.0252394820,0.0000000001,0.0602285914,0.0016170168
1421.5708594011,0.0916965011,0.0000000001,0.0252483172,0.0000000001,0.0252268132,0.0000000001,0.0598024440,0.0016046433
1432.5311335805,0.0916835121,0.0000000001,0.0252354279,0.0000000001,0.0252142394,0.0000000001,0.0593792205,0.0015923646
1443.5759111874,0.0916706227,0.0000000001,0.0252226374,0.0000000001,0.0252017598,0.0000000001,0.0589588110,0.0015801798
1454.7058437410,0.0916578320,0.0000000001,0.0252099449,0.0000000001,0.0251893738,0.0000000001,0.0585410238,0.0015680882
1465.9215877838,0.0916451392,0.0000000001,0.0251973497,0.0000000001,0.0251770807,0.0000000001,0.0581259305,0.0015560892
1477.2238049200,0.0916325438,0.0000000001,0.0251848510,0.0000000001,0.0251648797,0.0000000001,0.0577137070,0.0015441820
1488.6131618551,0.0916200448,0.0000000001,0.0251724482,0.0000000001,0.0251527703,0.0000000001,0.0573042088,0.0015323659
1500.0903304345,0.0916076416,0.0000000001,0.0251601404,0.0000000001,0.0251407517,0.0000000001,0.0568971789,0.0015206403
1511.6559876838,0.0915953334,0.0000000001,0.0251479270,0.0000000001,0.0251288232,0.0000000001,0.0564931250,0.0015090044
1523.3108158482,0.0915831195,0.0000000001,0.0251358071,0.0000000001,0.0251169842,0.0000000001,0.0560914252,0.0014974575
1535.0555024332,0.0915709992,0.0000000001,0.0251237802,0.0000000001,0.0251052341,0.0000000001,0.0556923945,0.0014859990
1546.8907402449,0.0915589718,0.0000000001,0.0251118455,0.0000000001,0.0250935722,0.0000000001,0.0552963884,0.0014746282
1558.8172274309,0.0915470364,0.0000000001,0.0251000022,0.0000000001,0.0250819977,0.0000000001,0.0549025443,0.0014633445
1570.8356675214,0.0915351925,0.0000000001,0.0250882497,0.0000000001,0.0250705102,0.0000000001,0.0545114844,0.0014521470
1582.9467694710,0.0915234394,0.0000000001,0.0250765872,0.0000000001,0.0250591089,0.0000000001,0.0541232099,0.0014410353
1595.1512477001,0.0915117763,0.0000000001,0.0250650142,0.0000000001,0.0250477932,0.0000000001,0.0537373706,0.0014300086
1607.4498221375,0.0915002025,0.0000000001,0.0250535298,0.0000000001,0.0250365625,0.0000000001,0.0533539539,0.0014190663
1619.8432182624,0.0914887174,0.0000000001,0.0250421335,0.0000000001,0.0250254161,0.0000000001,0.0529731101,0.0014082077
1632.3321671476,0.0914773202,0.0000000001,0.0250308245,0.0000000001,0.0250143534,0.0000000001,0.0525949040,0.0013974323
1644.9174055024,0.0914660104,0.0000000001,0.0250196021,0.0000000001,0.0250033738,0.0000000001,0.0522190770,0.0013867393
1657.5996757160,0.0914547872,0.0000000001,0.0250084658,0.0000000001,0.0249924767,0.0000000001,0.0518458958,0.0013761281
1670.3797259015,0.0914436500,0.0000000001,0.0249974148,0.0000000001,0.0249816615,0.0000000001,0.0514750255,0.0013655981
1683.2583099400,0.0914325981,0.0000000001,0.0249864485,0.0000000001,0.0249709276,0.0000000001,0.0511068082,0.0013551487
1696.2361875250,0.0914216308,0.0000000001,0.0249755662,0.0000000001,0.0249602743,0.0000000001,0.0507409906,0.0013447793
1709.3141242070,0.0914107476,0.0000000001,0.0249647674,0.0000000001,0.0249497010,0.0000000001,0.0503776756,0.0013344892
1722.4928914391,0.0913999477,0.0000000001,0.0249540513,0.0000000001,0.0249392073,0.0000000001,0.0500166930,0.0013242779
1735.7732666221,0.0913892305,0.0000000001,0.0249434173,0.0000000001,0.0249287924,0.0000000001,0.0496582776,0.0013141447
1749.1560331508,0.0913785955,0.0000000001,0.0249328648,0.0000000001,0.0249184559,0.0000000001,0.0493021468,0.0013040891
1762.6419804598,0.0913680419,0.0000000001,0.0249223931,0.0000000001,0.0249081970,0.0000000001,0.0489482691,0.0012941104
1776.2319040701,0.0913575691,0.0000000001,0.0249120017,0.0000000001,0.0248980153,0.0000000001,0.0485970061,0.0012842081
1789.9266056363,0.0913471766,0.0000000001,0.0249016899,0.0000000001,0.0248879102,0.0000000001,0.0482480414,0.0012743815
1803.7268929937,0.0913368636,0.0000000001,0.0248914572,0.0000000001,0.0248778811,0.0000000001,0.0479015089,0.0012646302
1817.6335802061,0.0913266297,0.0000000001,0.0248813028,0.0000000001,0.0248679274,0.0000000001,0.0475572460,0.0012549535
1831.6474876135,0.0913164741,0.0000000001,0.0248712263,0.0000000001,0.0248580487,0.0000000001,0.0472153122,0.0012453508
1845.7694418807,0.0913063963,0.0000000001,0.0248612269,0.0000000001,0.0248482442,0.0000000001,0.0468755037,0.0012358216
1860.0002760464,0.0912963957,0.0000000001,0.0248513042,0.0000000001,0.0248385135,0.0000000001,0.0465382391,0.0012263654
1874.3408295717,0.0912864717,0.0000000001,0.0248414575,0.0000000001,0.0248288561,0.0000000001,0.0462031395,0.0012169815
1888.7919483898,0.0912766237,0.0000000001,0.0248316863,0.0000000001,0.0248192713,0.0000000001,0.0458703776,0.0012076694
1903.3544849565,0.0912668512,0.0000000001,0.0248219899,0.0000000001,0.0248097587,0.0000000001,0.0455397936,0.0011984286
1918.0292982995,0.0912571535,0.0000000001,0.0248123678,0.0000000001,0.0248003177,0.0000000001,0.0452113836,0.0011892585
1932.8172540700,0.0912475300,0.0000000001,0.0248028194,0.0000000001,0.0247909477,0.0000000001,0.0448852816,0.0011801586
1947.7192245930,0.0912379803,0.0000000001,0.0247933442,0.0000000001,0.0247816484,0.0000000001,0.0445614290,0.0011711283
1962.7360889194,0.0912285037,0.0000000001,0.0247839416,0.0000000001,0.0247724190,0.0000000001,0.0442398102,0.0011621671
1977.8687328773,0.0912190997,0.0000000001,0.0247746111,0.0000000001,0.0247632592,0.0000000001,0.0439201759,0.0011532745
1993.1180491247,0.0912097677,0.0000000001,0.0247653520,0.0000000001,0.0247541683,0.0000000001,0.0436030521,0.0011444499
2008.4849372020,0.0912005071,0.0000000001,0.0247561638,0.0000000001,0.0247451459,0.0000000001,0.0432879519,0.0011356929
2023.9703035847,0.0911913175,0.0000000001,0.0247470461,0.0000000001,0.0247361915,0.0000000001,0.0429747305,0.0011270029
2039.5750617376,0.0911821983,0.0000000001,0.0247379982,0.0000000001,0.0247273046,0.0000000001,0.0426639086,0.0011183794
2055.3001321681,0.0911731489,0.0000000001,0.0247290196,0.0000000001,0.0247184846,0.0000000001,0.0423551802,0.0011098218
2071.1464424807,0.0911641688,0.0000000001,0.0247201098,0.0000000001,0.0247097311,0.0000000001,0.0420485808,0.0011013298
2087.1149274317,0.0911552575,0.0000000001,0.0247112682,0.0000000001,0.0247010435,0.0000000001,0.0417439522,0.0010929027
2103.2065289845,0.0911464145,0.0000000001,0.0247024944,0.0000000001,0.0246924215,0.0000000001,0.0414415225,0.0010845402
2119.4221963647,0.0911376391,0.0000000001,0.0246937879,0.0000000001,0.0246838644,0.0000000001,0.0411411575,0.0010762416
2135.7628861167,0.0911289310,0.0000000001,0.0246851480,0.0000000001,0.0246753718,0.0000000001,0.0408427812,0.0010680065
2152.2295621597,0.0911202896,0.0000000001,0.0246765743,0.0000000001,0.0246669433,0.0000000001,0.0405466331,0.0010598345
2168.8231958448,0.0911117143,0.0000000001,0.0246680662,0.0000000001,0.0246585783,0.0000000001,0.0402525071,0.0010517249
2185.5447660119,0.0911032047,0.0000000001,0.0246596234,0.0000000001,0.0246502764,0.0000000001,0.0399601506,0.0010436775
2202.3952590480,0.0910947602,0.0000000001,0.0246512452,0.0000000001,0.0246420371,0.0000000001,0.0396699129,0.0010356916
2219.3756689452,0.0910863805,0.0000000001,0.0246429312,0.0000000001,0.0246338599,0.0000000001,0.0393817831,0.0010277668
2236.4869973589,0.0910780649,0.0000000001,0.0246346809,0.0000000001,0.0246257445,0.0000000001,0.0390956258,0.0010199027
2253.7302536676,0.0910698130,0.0000000001,0.0246264938,0.0000000001,0.0246176902,0.0000000001,0.0388114284,0.0010120988
2271.1064550319,0.0910616242,0.0000000001,0.0246183694,0.0000000001,0.0246096967,0.0000000001,0.0385291193,0.0010043545
2288.6166264546,0.0910534982,0.0000000001,0.0246103073,0.0000000001,0.0246017635,0.0000000001,0.0382488049,0.0009966696
2306.2618008415,0.0910454344,0.0000000001,0.0246023069,0.0000000001,0.0245938902,0.0000000001,0.0379705300,0.0009890434
2324.0430190617,0.0910374324,0.0000000001,0.0245943678,0.0000000001,0.0245860763,0.0000000001,0.0376939753,0.0009814756
2341.9613300099,0.0910294916,0.0000000001,0.0245864895,0.0000000001,0.0245783213,0.0000000001,0.0374195069,0.0009739657
2360.0177906672,0.0910216116,0.0000000001,0.0245786715,0.0000000001,0.0245706249,0.0000000001,0.0371468228,0.0009665133
2378.2134661643,0.0910137920,0.0000000001,0.0245709135,0.0000000001,0.0245629866,0.0000000001,0.0368760834,0.0009591179
2396.5494298441,0.0910060323,0.0000000001,0.0245632148,0.0000000001,0.0245554060,0.0000000001,0.0366073453,0.0009517791
2415.0267633247,0.0909983319,0.0000000001,0.0245555751,0.0000000001,0.0245478826,0.0000000001,0.0363401187,0.0009444964
2433.6465565636,0.0909906906,0.0000000001,0.0245479940,0.0000000001,0.0245404160,0.0000000001,0.0360750647,0.0009372695
2452.4099079219,0.0909831077,0.0000000001,0.0245404709,0.0000000001,0.0245330057,0.0000000001,0.0358117319,0.0009300979
2471.3179242288,0.0909755829,0.0000000001,0.0245330054,0.0000000001,0.0245256515,0.0000000001,0.0355504226,0.0009229812
2490.3717208474,0.0909681158,0.0000000001,0.0245255971,0.0000000001,0.0245183528,0.0000000001,0.0352905656,0.0009159189
2509.5724217400,0.0909607058,0.0000000001,0.0245182456,0.0000000001,0.0245111092,0.0000000001,0.0350327091,0.0009089107
2528.9211595347,0.0909533525,0.0000000001,0.0245109503,0.0000000001,0.0245039203,0.0000000001,0.0347766704,0.0009019560
