# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
8.596297500719199292e+00,1.247639401792087543e+00,4.827487483823159842e+00,2.384405008448019725e+00,3.750501805845743442e-01,6.357562619304840013e+00,2.069426749487627504e+01,8.191614212749232848e+00
8.629361436008956332e+00,1.249855522898838611e+00,4.855338261525165677e+00,2.387011587241895327e+00,3.763030849610475292e-01,6.343321866439078249e+00,2.070235922081504043e+01,8.175170915467225186e+00
8.662552545098451517e+00,1.252075980414699918e+00,4.883323539474249131e+00,2.389614502812101193e+00,3.775593964524425195e-01,6.329108811130058854e+00,2.071043378539791746e+01,8.158754820491585846e+00
8.695871317136214529e+00,1.254300770618381078e+00,4.911443846503157573e+00,2.392213735316528478e+00,3.788191162587049576e-01,6.314923488926642570e+00,2.071849119380113535e+01,8.142365974932229022e+00
8.729318243152187407e+00,1.256529889771132558e+00,4.939699713105719425e+00,2.394809265023233991e+00,3.800822455554762058e-01,6.300765934286955527e+00,2.072653145179883794e+01,8.126004424802813375e+00
8.762893816064950769e+00,1.258763334116720589e+00,4.968091671442452117e+00,2.397401072311249326e+00,3.813487854943146127e-01,6.286636180586423706e+00,2.073455456575661060e+01,8.109670215028508267e+00
8.796598530689024642e+00,1.261001099881393639e+00,4.996620255346254424e+00,2.399989137671385109e+00,3.826187372029207223e-01,6.272534260125787853e+00,2.074256054262496107e+01,8.093363389453735124e+00
8.830432883742108885e+00,1.263243183273846881e+00,5.025286000328073932e+00,2.402573441707017476e+00,3.838921017853607065e-01,6.258460204139153937e+00,2.075054938993286768e+01,8.077083990849956763e+00
8.864397373852433759e+00,1.265489580485186227e+00,5.054089443582689078e+00,2.405153965134872340e+00,3.851688803222953483e-01,6.244414042802021392e+00,2.075852111578131698e+01,8.060832060923418751e+00
8.898492501566106938e+00,1.267740287688892575e+00,5.083031123994507183e+00,2.407730688785799877e+00,3.864490738712098583e-01,6.230395805239304252e+00,2.076647572883682358e+01,8.044607640322928077e+00
8.932718769354483612e+00,1.269995301040780067e+00,5.112111582143423760e+00,2.410303593605529926e+00,3.877326834666463551e-01,6.216405519533329205e+00,2.077441323832506015e+01,8.028410768647555429e+00
8.967076681621575673e+00,1.272254616678956785e+00,5.141331360310716470e+00,2.412872660655429602e+00,3.890197101204362351e-01,6.202443212731895805e+00,2.078233365402442701e+01,8.012241484454452944e+00
9.001566744711482215e+00,1.274518230723781897e+00,5.170691002485003906e+00,2.415437871113239154e+00,3.903101548219372607e-01,6.188508910856244327e+00,2.079023698625976024e+01,7.996099825266544059e+00
9.036189466915859114e+00,1.276786139277814591e+00,5.200191054368238142e+00,2.417999206273810486e+00,3.916040185382720362e-01,6.174602638909068908e+00,2.079812324589575567e+01,7.979985827580272861e+00
9.070945358481395715e+00,1.279058338425776764e+00,5.229832063381757656e+00,2.420556647549819029e+00,3.929013022145654843e-01,6.160724420882525365e+00,2.080599244433094697e+01,7.963899526873357892e+00
9.105834931617348360e+00,1.281334824234496406e+00,5.259614578672386465e+00,2.423110176472480948e+00,3.942020067741887623e-01,6.146874279766197269e+00,2.081384459349115090e+01,7.947840957612482882e+00
9.140858700503081025e+00,1.283615592752861856e+00,5.289539151118579419e+00,2.425659774692250803e+00,3.955061331190012908e-01,6.133052237555085995e+00,2.082167970582332472e+01,7.931810153261036334e+00
9.176017181295641478e+00,1.285900640011766294e+00,5.319606333336621695e+00,2.428205423979509892e+00,3.968136821295973338e-01,6.119258315257562586e+00,2.082949779428918546e+01,7.915807146286799600e+00
9.211310892137392514e+00,1.288189962024056445e+00,5.349816679686894005e+00,2.430747106225249254e+00,3.981246546655523577e-01,6.105492532903335601e+00,2.083729887235914902e+01,7.899831968169649166e+00
9.246740353163605874e+00,1.290483554784475073e+00,5.380170746280140470e+00,2.433284803441732702e+00,3.994390515656719431e-01,6.091754909551390540e+00,2.084508295400589972e+01,7.883884649409249157e+00
9.282306086510155652e+00,1.292781414269601026e+00,5.410669090983835972e+00,2.435818497763159840e+00,4.007568736482422511e-01,6.078045463297928386e+00,2.085285005369838629e+01,7.867965219532726096e+00
9.318008616321206361e+00,1.295083536437795502e+00,5.441312273428592583e+00,2.438348171446306889e+00,4.020781217112830985e-01,6.064364211284271278e+00,2.086060018639560809e+01,7.852073707102320554e+00
9.353848468756940093e+00,1.297389917229134770e+00,5.472100855014598864e+00,2.440873806871170615e+00,4.034027965328016996e-01,6.050711169704786840e+00,2.086833336754036239e+01,7.836210139723050361e+00
9.389826172001306759e+00,1.299700552565349998e+00,5.503035398918131982e+00,2.443395386541587389e+00,4.047308988710481281e-01,6.037086353814762774e+00,2.087604961305334683e+01,7.820374544050344490e+00
9.425942256269811637e+00,1.302015438349761300e+00,5.534116470098113361e+00,2.445912893085849138e+00,4.060624294647727228e-01,6.023489777938297429e+00,2.088374893932694221e+01,7.804566945797668964e+00
9.462197253817327791e+00,1.304334570467211130e+00,5.565344635302706067e+00,2.448426309257310862e+00,4.073973890334854353e-01,6.009921455476156638e+00,2.089143136321911598e+01,7.788787369744134992e+00
9.498591698945938688e+00,1.306657944783996328e+00,5.596720463075984142e+00,2.450935617934977273e+00,4.087357782777155668e-01,5.996381398913625205e+00,2.089909690204755677e+01,7.773035839742105324e+00
9.535126128012811009e+00,1.308985557147798406e+00,5.628244523764633911e+00,2.453440802124088549e+00,4.100775978792741139e-01,5.982869619828331764e+00,2.090674557358351748e+01,7.757312378724761537e+00
9.571801079438110094e+00,1.311317403387604497e+00,5.659917389524729892e+00,2.455941844956690101e+00,4.114228485015178349e-01,5.969386128898063859e+00,2.091437739604590362e+01,7.741617008713676640e+00
9.608617093712906509e+00,1.313653479313644734e+00,5.691739634328524033e+00,2.458438729692191238e+00,4.127715307896124286e-01,5.955930935908575030e+00,2.092199238809534734e+01,7.725949750826375251e+00
9.645574713407199852e+00,1.315993780717310102e+00,5.723711833971368179e+00,2.460931439717915836e+00,4.141236453708018739e-01,5.942504049761331508e+00,2.092959056882826374e+01,7.710310625283829822e+00
9.682674483177839519e+00,1.318338303371070941e+00,5.755834566078569026e+00,2.463419958549635247e+00,4.154791928546728852e-01,5.929105478481313973e+00,2.093717195777098539e+01,7.694699651418023478e+00
9.719916949776603587e+00,1.320687043028405894e+00,5.788108410112406510e+00,2.465904269832098539e+00,4.168381738334261954e-01,5.915735229224722502e+00,2.094473657487387186e+01,7.679116847679403612e+00
9.757302662058238596e+00,1.323039995423715975e+00,5.820533947379148643e+00,2.468384357339544977e+00,4.182005888821463402e-01,5.902393308286716156e+00,2.095228444050551175e+01,7.663562231644391431e+00
9.794832170988550857e+00,1.325397156272239974e+00,5.853111761036133842e+00,2.470860204976208507e+00,4.195664385590735512e-01,5.889079721109103716e+00,2.095981557544691398e+01,7.648035820022818676e+00
9.832506029652527957e+00,1.327758521269976510e+00,5.885842436098903008e+00,2.473331796776812475e+00,4.209357234058764829e-01,5.875794472288029091e+00,2.096733000088573107e+01,7.632537628665379437e+00
9.870324793262486907e+00,1.330124086093590785e+00,5.918726559448400870e+00,2.475799116907043018e+00,4.223084439479273811e-01,5.862537565581616761e+00,2.097482773841052861e+01,7.617067672571040227e+00
9.908289019166256040e+00,1.332493846400325976e+00,5.951764719838199547e+00,2.478262149664028247e+00,4.236846006945761411e-01,5.849309003917625205e+00,2.098230881000508319e+01,7.601625965894446502e+00
9.946399266855392440e+00,1.334867797827919755e+00,5.984957507901816243e+00,2.480720879476788099e+00,4.250641941394283085e-01,5.836108789401042607e+00,2.098977323804272643e+01,7.586212521953294541e+00
9.984656097973427791e+00,1.337245935994507473e+00,6.018305516160046054e+00,2.483175290906690869e+00,4.264472247606217459e-01,5.822936923321697655e+00,2.099722104528061450e+01,7.570827353235693558e+00
1.002306007632413554e+01,1.339628256498528902e+00,6.051809339028379142e+00,2.485625368647878197e+00,4.278336930211066313e-01,5.809793406161801954e+00,2.100465225485419651e+01,7.555470471407488731e+00
1.006161176787985490e+01,1.342014754918633423e+00,6.085469572824463214e+00,2.488071097527695841e+00,4.292235993689245688e-01,5.796678237603517303e+00,2.101206689027160479e+01,7.540141887319581571e+00
1.010031174078980953e+01,1.344405426813584770e+00,6.119286815775601518e+00,2.490512462507104008e+00,4.306169442374892520e-01,5.783591416536464358e+00,2.101946497540812686e+01,7.524841611015225418e+00
1.013916056538852928e+01,1.346800267722158440e+00,6.153261668026365427e+00,2.492949448681081925e+00,4.320137280458706264e-01,5.770532941065206423e+00,2.102684653450062058e+01,7.509569651737256102e+00
1.017815881420418656e+01,1.349199273163042001e+00,6.187394731646159940e+00,2.495382041279013308e+00,4.334139511990748317e-01,5.757502808516746562e+00,2.103421159214206426e+01,7.494326017935382112e+00
1.021730706196708205e+01,1.351602438634737613e+00,6.221686610636947279e+00,2.497810225665067385e+00,4.348176140883299179e-01,5.744501015447952774e+00,2.104156017327615658e+01,7.479110717273377951e+00
1.025660588561810016e+01,1.354009759615449449e+00,6.256137910940972269e+00,2.500233987338563946e+00,4.362247170913703398e-01,5.731527557652980498e+00,2.104889230319180982e+01,7.463923756636265949e+00
1.029605586431721420e+01,1.356421231562985330e+00,6.290749240448548996e+00,2.502653311934332603e+00,4.376352605727228395e-01,5.718582430170663145e+00,2.105620800751776756e+01,7.448765142137504291e+00
1.033565757945201824e+01,1.358836849914642597e+00,6.325521209005912304e+00,2.505068185223052968e+00,4.390492448839924955e-01,5.705665627291884867e+00,2.106350731221728978e+01,7.433634879126116424e+00
1.037541161464629802e+01,1.361256610087105745e+00,6.360454428423118145e+00,2.507478593111589937e+00,4.404666703641500480e-01,5.692777142566916915e+00,2.107079024358282382e+01,7.418532972193823127e+00
1.041531855576863030e+01,1.363680507476328962e+00,6.395549512482006982e+00,2.509884521643311661e+00,4.418875373398205575e-01,5.679916968812721123e+00,2.107805682823069304e+01,7.403459425182113307e+00
1.045537899094101952e+01,1.366108537457426220e+00,6.430807076944210721e+00,2.512285956998404401e+00,4.433118461255718401e-01,5.667085098120247189e+00,2.108530709309582107e+01,7.388414241189328102e+00
1.049559351054756462e+01,1.368540695384556916e+00,6.466227739559235133e+00,2.514682885494164744e+00,4.447395970242037366e-01,5.654281521861679316e+00,2.109254106542658391e+01,7.373397422577685489e+00
1.053596270724315254e+01,1.370976976590807528e+00,6.501812120072568035e+00,2.517075293585292250e+00,4.461707903270389908e-01,5.641506230697665991e+00,2.109975877277949863e+01,7.358408970980299557e+00
1.057648717596219612e+01,1.373417376388073929e+00,6.537560840233878068e+00,2.519463167864159026e+00,4.476054263142134060e-01,5.628759214584516890e+00,2.110696024301417140e+01,7.343448887308157147e+00
1.061716751392743063e+01,1.375861890066946813e+00,6.573474523805266756e+00,2.521846495061081939e+00,4.490435052549682227e-01,5.616040462781374920e+00,2.111414550428816028e+01,7.328517171757081172e+00
1.065800432065865877e+01,1.378310512896580464e+00,6.609553796569526796e+00,2.524225262044565987e+00,4.504850274079409966e-01,5.603349963857356286e+00,2.112131458505180959e+01,7.313613823814650416e+00
1.069899819798162532e+01,1.380763240124577518e+00,6.645799286338524681e+00,2.526599455821550322e+00,4.519299930214588090e-01,5.590687705698658583e+00,2.112846751404329382e+01,7.298738842267106897e+00
1.074014975003687944e+01,1.383220066976859730e+00,6.682211622961605535e+00,2.528969063537636952e+00,4.533784023338313651e-01,5.578053675515641352e+00,2.113560432028356217e+01,7.283892225206222371e+00
1.078145958328867238e+01,1.385680988657542745e+00,6.718791438334048571e+00,2.531334072477311903e+00,4.548302555736442043e-01,5.565447859849879109e+00,2.114272503307132567e+01,7.269073970036139087e+00
1.082292830653390148e+01,1.388146000348807974e+00,6.755539366405605151e+00,2.533694470064148163e+00,4.562855529600530202e-01,5.552870244581179726e+00,2.114982968197808688e+01,7.254284073480190997e+00
1.086455653091108076e+01,1.390615097210773810e+00,6.792456043189070591e+00,2.536050243861005082e+00,4.577442947030778697e-01,5.540320814934567295e+00,2.115691829684336867e+01,7.239522531587673448e+00
1.090634486990933993e+01,1.393088274381357738e+00,6.829542106768920817e+00,2.538401381570209558e+00,4.592064810038981593e-01,5.527799555487242777e+00,2.116399090776963021e+01,7.224789339740604888e+00
1.094829393937747852e+01,1.395565526976149551e+00,6.866798197310012952e+00,2.540747871033732785e+00,4.606721120551474091e-01,5.515306450175517128e+00,2.117104754511752773e+01,7.210084492660453925e+00
1.099040435753303058e+01,1.398046850088274784e+00,6.904224957066331214e+00,2.543089700233349681e+00,4.621411880412086837e-01,5.502841482301692011e+00,2.117808823950115027e+01,7.195407984414824654e+00
1.103267674497138273e+01,1.400532238788252837e+00,6.941823030389801197e+00,2.545426857290790768e+00,4.636137091385105213e-01,5.490404634540934303e+00,2.118511302178315248e+01,7.180759808424122426e+00
1.107511172467490290e+01,1.403021688123865740e+00,6.979593063739140568e+00,2.547759330467881167e+00,4.650896755158223095e-01,5.477995888948101744e+00,2.119212192307006504e+01,7.166139957468195654e+00
1.111770992202217201e+01,1.405515193120010720e+00,7.017535705688830561e+00,2.550087108166670724e+00,4.665690873345526568e-01,5.465615226964522400e+00,2.119911497470751627e+01,7.151548423692904777e+00
1.116047196479713222e+01,1.408012748778564749e+00,7.055651606938027953e+00,2.552410178929552131e+00,4.680519447490418816e-01,5.453262629424801666e+00,2.120609220827565977e+01,7.136985198616742743e+00
1.120339848319837728e+01,1.410514350078234891e+00,7.093941420319659130e+00,2.554728531439359074e+00,4.695382479068616055e-01,5.440938076563507586e+00,2.121305365558450617e+01,7.122450273137322263e+00
1.124649010984843578e+01,1.413019991974416634e+00,7.132405800809486607e+00,2.557042154519474586e+00,4.710279969491097396e-01,5.428641548021909458e+00,2.121999934866928683e+01,7.107943637537929682e+00
1.128974747980309523e+01,1.415529669399046675e+00,7.171045405535289241e+00,2.559351037133902995e+00,4.725211920107083574e-01,5.416373022854608088e+00,2.122692931978593478e+01,7.093465281493952723e+00
1.133317123056075282e+01,1.418043377260449045e+00,7.209860893786046887e+00,2.561655168387352965e+00,4.740178332206994583e-01,5.404132479536195355e+00,2.123384360140649108e+01,7.079015194079363305e+00
1.137676200207181942e+01,1.420561110443193664e+00,7.248852927021229853e+00,2.563954537525294786e+00,4.755179207025421184e-01,5.391919895967840048e+00,2.124074222621470298e+01,7.064593363773107981e+00
1.142052043674814321e+01,1.423082863807937359e+00,7.288022168880121221e+00,2.566249133934010995e+00,4.770214545744090318e-01,5.379735249483856840e+00,2.124762522710149071e+01,7.050199778465490397e+00
1.146444717947248293e+01,1.425608632191270209e+00,7.327369285191205783e+00,2.568538947140638573e+00,4.785284349494835499e-01,5.367578516858229953e+00,2.125449263716055270e+01,7.035834425464519093e+00
1.150854287760801142e+01,1.428138410405565217e+00,7.366894943981608712e+00,2.570823966813201356e+00,4.800388619362562226e-01,5.355449674311114627e+00,2.126134448968399582e+01,7.021497291502215354e+00
1.155280818100785289e+01,1.430672193238814671e+00,7.406599815486604399e+00,2.573104182760624248e+00,4.815527356388208946e-01,5.343348697515301282e+00,2.126818081815795836e+01,7.007188362740899734e+00
1.159724374202464503e+01,1.433209975454475815e+00,7.446484572159157267e+00,2.575379584932743882e+00,4.830700561571716900e-01,5.331275561602638824e+00,2.127500165625824380e+01,6.992907624779439502e+00
1.164185021552021304e+01,1.435751751791310982e+00,7.486549888679592257e+00,2.577650163420310392e+00,4.845908235874994419e-01,5.319230241170425977e+00,2.128180703784619610e+01,6.978655062659449904e+00
