# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
1.541923003368605407e+02,3.425509559950440597e+00,1.487906575387326598e+02,3.200821399063934258e+00,2.367536937283525766e+00,1.351962602423641968e+00,2.568083971407954280e+01,1.914420090238417860e+00
1.547853701137137534e+02,3.425416834257654308e+00,1.493834203533127436e+02,3.200974880200509798e+00,2.372297261548585112e+00,1.349314410164172084e+00,2.568308688951413288e+01,1.910732996593823119e+00
1.553807210145886870e+02,3.425295603032369129e+00,1.499784659538915434e+02,3.201127530348573114e+00,2.377066120363614310e+00,1.346671639852788038e+00,2.568533030084718405e+01,1.907053109356645848e+00
1.559783618133710661e+02,3.425145701329801007e+00,1.505758031071195830e+02,3.201279353125742411e+00,2.381843531086921928e+00,1.344034279054796777e+00,2.568756995374371499e+01,1.903380413746006194e+00
1.565783013176948089e+02,3.424966963466864467e+00,1.511754406134234898e+02,3.201430352135662627e+00,2.386629511110082369e+00,1.341402315370933351e+00,2.568980585385967075e+01,1.899714895015557792e+00
1.571805483690694132e+02,3.424759223019148369e+00,1.517773873071333242e+02,3.201580530968043625e+00,2.391424077857944308e+00,1.338775736437251229e+00,2.569203800684246275e+01,1.896056538453412044e+00
1.577851118430123734e+02,3.424522312817866343e+00,1.523816520566149677e+02,3.201729893198705934e+00,2.396227248788719510e+00,1.336154529924974188e+00,2.569426641833060643e+01,1.892405329382011558e+00
1.583920006491791526e+02,3.424256064946750389e+00,1.529882437643998685e+02,3.201878442389643808e+00,2.401039041394030793e+00,1.333538683540376857e+00,2.569649109395369635e+01,1.888761253158039333e+00
1.590012237314933543e+02,3.423960310739010637e+00,1.535971713673152692e+02,3.202026182089043438e+00,2.405859473198938225e+00,1.330928185024658150e+00,2.569871203933281123e+01,1.885124295172320608e+00
1.596127900682810150e+02,3.423634880774219180e+00,1.542084438366183292e+02,3.202173115831341121e+00,2.410688561762020843e+00,1.328323022153806710e+00,2.570092926008040024e+01,1.881494440849709626e+00
1.602267086724000933e+02,3.423279604875200555e+00,1.548220701781255570e+02,3.202319247137272118e+00,2.415526324675413949e+00,1.325723182738479666e+00,2.570314276180011603e+01,1.877871675649000149e+00
1.608429885913760415e+02,3.422894312104933334e+00,1.554380594323482399e+02,3.202464579513904397e+00,2.420372779564873067e+00,1.323128654623868750e+00,2.570535255008712383e+01,1.874255985062811769e+00
1.614616389075324889e+02,3.422478830763390434e+00,1.560564206746230980e+02,3.202609116454692817e+00,2.425227944089813903e+00,1.320539425689583934e+00,2.570755863052796286e+01,1.870647354617505975e+00
1.620826687381277509e+02,3.422032988384422936e+00,1.566771630152487091e+02,3.202752861439520871e+00,2.430091835943384737e+00,1.317955483849515330e+00,2.570976100870064229e+01,1.867045769873066030e+00
1.627060872354865069e+02,3.421556611732583519e+00,1.573002955996170158e+02,3.202895817934738432e+00,2.434964472852493511e+00,1.315376817051722602e+00,2.571195969017477978e+01,1.863451216423020584e+00
1.633319035871373330e+02,3.421049526799967211e+00,1.579258276083508861e+02,3.203037989393216822e+00,2.439845872577896202e+00,1.312803413278292863e+00,2.571415468051136344e+01,1.859863679894317778e+00
1.639601270159454600e+02,3.420511558803032592e+00,1.585537682574367011e+02,3.203179379254386117e+00,2.444736052914215474e+00,1.310235260545234537e+00,2.571634598526307158e+01,1.856283145947253299e+00
1.645907667802513572e+02,3.419942532179402583e+00,1.591841267983627972e+02,3.203319990944278661e+00,2.449635031690023723e+00,1.307672346902338800e+00,2.571853360997421589e+01,1.852709600275348256e+00
1.652238321740045137e+02,3.419342270584652788e+00,1.598169125182533321e+02,3.203459827875585919e+00,2.454542826767881269e+00,1.305114660433067675e+00,2.572071756018057087e+01,1.849143028605271022e+00
1.658593325269027901e+02,3.418710596889114939e+00,1.604521347400074376e+02,3.203598893447679341e+00,2.459459456044395420e+00,1.302562189254422576e+00,2.572289784140981794e+01,1.845583416696721768e+00
1.664972772045287570e+02,3.418047333174612845e+00,1.610898028224354164e+02,3.203737191046672539e+00,2.464384937450278645e+00,1.300014921516825961e+00,2.572507445918124347e+01,1.842030750342345424e+00
1.671376756084868873e+02,3.417352300731244519e+00,1.617299261603959621e+02,3.203874724045463029e+00,2.469319288950398317e+00,1.297472845404003206e+00,2.572724741900579204e+01,1.838485015367635755e+00
1.677805371765443567e+02,3.416625320054104797e+00,1.623725141849367901e+02,3.204011495803776199e+00,2.474262528543842432e+00,1.294935949132854036e+00,2.572941672638625477e+01,1.834946197630829667e+00
1.684258713827674683e+02,3.415866210840043493e+00,1.630175763634310897e+02,3.204147509668193727e+00,2.479214674263954254e+00,1.292404220953339733e+00,2.573158238681725152e+01,1.831414283022822387e+00
1.690736877376640166e+02,3.415074791984335612e+00,1.636651221997195762e+02,3.204282768972221973e+00,2.484175744178416689e+00,1.289877649148355232e+00,2.573374440578519540e+01,1.827889257467058215e+00
1.697239957883206500e+02,3.414250881577436836e+00,1.643151612342480234e+02,3.204417277036315959e+00,2.489145756389277597e+00,1.287356222033619213e+00,2.573590278876843129e+01,1.824371106919450813e+00
1.703768051185463719e+02,3.413394296901631542e+00,1.649677030442105092e+02,3.204551037167932215e+00,2.494124729033039056e+00,1.284839927957541095e+00,2.573805754123706535e+01,1.820859817368267963e+00
1.710321253490109825e+02,3.412504854427739431e+00,1.656227572436878290e+02,3.204684052661574079e+00,2.499112680280680898e+00,1.282328755301120893e+00,2.574020866865323498e+01,1.817355374834060289e+00
1.716899661373896606e+02,3.411582369811761772e+00,1.662803334837920204e+02,3.204816326798823667e+00,2.504109628337742866e+00,1.279822692477812218e+00,2.574235617647105911e+01,1.813857765369543573e+00
1.723503371785025138e+02,3.410626657891545399e+00,1.669404414528057146e+02,3.204947862848398277e+00,2.509115591444363247e+00,1.277321727933419471e+00,2.574450007013654584e+01,1.810366975059522376e+00
1.730132482044598419e+02,3.409637532683404082e+00,1.676030908763274851e+02,3.205078664066184579e+00,2.514130587875350820e+00,1.274825850145971273e+00,2.574664035508779492e+01,1.806882990020785451e+00
1.736787089848046151e+02,3.408614807378756772e+00,1.682682915174140419e+02,3.205208733695289691e+00,2.519154635940232367e+00,1.272335047625609006e+00,2.574877703675495511e+01,1.803405796402015815e+00
1.743467293266552929e+02,3.407558294340746308e+00,1.689360531767231350e+02,3.205338074966077144e+00,2.524187753983309968e+00,1.269849308914470898e+00,2.575091012056018513e+01,1.799935380383701711e+00
1.750173190748528782e+02,3.406467805100804824e+00,1.696063856926604672e+02,3.205466691096206855e+00,2.529229960383726272e+00,1.267368622586569460e+00,2.575303961191783486e+01,1.796471728178032690e+00
1.756904881121031679e+02,3.405343150355263582e+00,1.702792989415217733e+02,3.205594585290691523e+00,2.534281273555508474e+00,1.264892977247688677e+00,2.575516551623434580e+01,1.793014826028823006e+00
1.763662463591251992e+02,3.404184139961942357e+00,1.709548028376413527e+02,3.205721760741927717e+00,2.539341711947646907e+00,1.262422361535255888e+00,2.575728783890831508e+01,1.789564660211401925e+00
1.770446037747946946e+02,3.402990582936645581e+00,1.716329073335352007e+02,3.205848220629742507e+00,2.544411294044127025e+00,1.259956764118240091e+00,2.575940658533056649e+01,1.786121217032540009e+00
1.777255703562935594e+02,3.401762287449763278e+00,1.723136224200507058e+02,3.205973968121433426e+00,2.549490038364015998e+00,1.257496173697025821e+00,2.576152176088410428e+01,1.782684482830339423e+00
1.784091561392544634e+02,3.400499060822781416e+00,1.729969581265108332e+02,3.206099006371820881e+00,2.554577963461495127e+00,1.255040579003313672e+00,2.576363337094416295e+01,1.779254443974160660e+00
1.790953711979115610e+02,3.399200709524790476e+00,1.736829245208650150e+02,3.206223338523269462e+00,2.559675087925937564e+00,1.252589968799993070e+00,2.576574142087836350e+01,1.775831086864515740e+00
1.797842256452460958e+02,3.397867039168994907e+00,1.743715317098345849e+02,3.206346967705756779e+00,2.564781430381954497e+00,1.250144331881044124e+00,2.576784591604648966e+01,1.772414397932992047e+00
1.804757296331383145e+02,3.396497854509198611e+00,1.750627898390645214e+02,3.206469897036896555e+00,2.569897009489467088e+00,1.247703657071413508e+00,2.576994686180074723e+01,1.769004363642149968e+00
1.811698933525140944e+02,3.395092959436285085e+00,1.757567090932701319e+02,3.206592129621987031e+00,2.575021843943748223e+00,1.245267933226913648e+00,2.577204426348564326e+01,1.765600970485444510e+00
1.818667270334979094e+02,3.393652156974668266e+00,1.764532996963898199e+02,3.206713668554051822e+00,2.580155952475498893e+00,1.242837149234103267e+00,2.577413812643812463e+01,1.762204204987125822e+00
1.825662409455622708e+02,3.392175249278749583e+00,1.771525719117344977e+02,3.206834516913885214e+00,2.585299353850902371e+00,1.240411294010182131e+00,2.577622845598750700e+01,1.758814053702155267e+00
1.832684453976780219e+02,3.390662037629342151e+00,1.778545360421378234e+02,3.206954677770094353e+00,2.590452066871676173e+00,1.237990356502882250e+00,2.577831525745548547e+01,1.755430503216121263e+00
1.839733507384689801e+02,3.389112322430087865e+00,1.785592024301107017e+02,3.207074154179132996e+00,2.595614110375146666e+00,1.235574325690351305e+00,2.578039853615631216e+01,1.752053540145137589e+00
1.846809673563612648e+02,3.387525903203877142e+00,1.792665814579905543e+02,3.207192949185350361e+00,2.600785503234287255e+00,1.233163190581055613e+00,2.578247829739671459e+01,1.748683151135774105e+00
1.853913056797395598e+02,3.385902578589208289e+00,1.799766835480974976e+02,3.207311065821030205e+00,2.605966264357810314e+00,1.230756940213656225e+00,2.578455454647587786e+01,1.745319322864948397e+00
1.861043761770977767e+02,3.384242146336612578e+00,1.806895191628848920e+02,3.207428507106437454e+00,2.611156412690194717e+00,1.228355563656917004e+00,2.578662728868552634e+01,1.741962042039857828e+00
1.868201893571961705e+02,3.382544403304946101e+00,1.814050988050964861e+02,3.207545276049847072e+00,2.616355967211770661e+00,1.225959050009583384e+00,2.578869652931004808e+01,1.738611295397875400e+00
1.875387557692134521e+02,3.380809145457801534e+00,1.821234330179182450e+02,3.207661375647606228e+00,2.621564946938768959e+00,1.223567388400287115e+00,2.579076227362623897e+01,1.735267069706480481e+00
1.882600860029050693e+02,3.379036167859808870e+00,1.828445323851367732e+02,3.207776808884152953e+00,2.626783370923388095e+00,1.221180567987427468e+00,2.579282452690362248e+01,1.731929351763153324e+00
1.889841906887563425e+02,3.377225264672953919e+00,1.835684075312922232e+02,3.207891578732066762e+00,2.632011258253844410e+00,1.218798577959077090e+00,2.579488329440436445e+01,1.728598128395307354e+00
1.897110804981421950e+02,3.375376229152891483e+00,1.842950691218379689e+02,3.208005688152116175e+00,2.637248628054452926e+00,1.216421407532865651e+00,2.579693858138324458e+01,1.725273386460189462e+00
1.904407661434812269e+02,3.373488853645222996e+00,1.850245278632946508e+02,3.208119140093292021e+00,2.642495499485665977e+00,1.214049045955884809e+00,2.579899039308773823e+01,1.721955112844805624e+00
1.911732583783964685e+02,3.371562929581775059e+00,1.857567945034107595e+02,3.208231937492851849e+00,2.647751891744160258e+00,1.211681482504572971e+00,2.580103873475794174e+01,1.718643294465824756e+00
1.919085679978725523e+02,3.369598247476869091e+00,1.864918798313198636e+02,3.208344083276350123e+00,2.653017824062875452e+00,1.209318706484617145e+00,2.580308361162687802e+01,1.715337918269501660e+00
1.926467058384136806e+02,3.367594596923548345e+00,1.872297946776982940e+02,3.208455580357695069e+00,2.658293315711087068e+00,1.206960707230849916e+00,2.580512502892014126e+01,1.712038971231593321e+00
1.933876827782060559e+02,3.365551766589810256e+00,1.879705499149276875e+02,3.208566431639185090e+00,2.663578385994478381e+00,1.204607474107141529e+00,2.580716299185614204e+01,1.708746440357268748e+00
1.941315097372751097e+02,3.363469544214838791e+00,1.887141564572520451e+02,3.208676640011539405e+00,2.668873054255179511e+00,1.202258996506301303e+00,2.580919750564610382e+01,1.705460312681033042e+00
1.948781976776495242e+02,3.361347716605186164e+00,1.894606252609416401e+02,3.208786208353946456e+00,2.674177339871854464e+00,1.199915263849969715e+00,2.581122857549412331e+01,1.702180575266633245e+00
1.956277576035196546e+02,3.359186069630954563e+00,1.902099673244514406e+02,3.208895139534107432e+00,2.679491262259750428e+00,1.197576265588522038e+00,2.581325620659695375e+01,1.698907215206987509e+00
1.963802005614028019e+02,3.356984388221982307e+00,1.909621936885862681e+02,3.209003436408263354e+00,2.684814840870763941e+00,1.195241991200961085e+00,2.581528040414445258e+01,1.695640219624091394e+00
1.971355376403029709e+02,3.354742456363987380e+00,1.917173154366604706e+02,3.209111101821253698e+00,2.690148095193503508e+00,1.192912430194821960e+00,2.581730117331915153e+01,1.692379575668945257e+00
1.978937799718773078e+02,3.352460057094716284e+00,1.924753436946642466e+02,3.209218138606537263e+00,2.695491044753357102e+00,1.190587572106064140e+00,2.581931851929667587e+01,1.689125270521461442e+00
1.986549387305971379e+02,3.350136972500036059e+00,1.932362896314246257e+02,3.209324549586249464e+00,2.700843709112551227e+00,1.188267406498977552e+00,2.582133244724536425e+01,1.685877291390393662e+00
1.994190251339153122e+02,3.347772983710100902e+00,1.940001644587728435e+02,3.209430337571228531e+00,2.706206107870215316e+00,1.185951922966078431e+00,2.582334296232671988e+01,1.682635625513245525e+00
2.001860504424303144e+02,3.345367870895373130e+00,1.947669794317081937e+02,3.209535505361064800e+00,2.711578260662460771e+00,1.183641111128007406e+00,2.582535006969495583e+01,1.679400260156190816e+00
2.009560259600511074e+02,3.342921413262785357e+00,1.955367458485628447e+02,3.209640055744129583e+00,2.716960187162405393e+00,1.181334960633442011e+00,2.582735377449761671e+01,1.676171182614005328e+00
2.017289630341665543e+02,3.340433389051700175e+00,1.963094750511712903e+02,3.209743991497628901e+00,2.722351907080295064e+00,1.179033461158979668e+00,2.582935408187489656e+01,1.672948380209962504e+00
2.025048730558091847e+02,3.337903575530077660e+00,1.970851784250339165e+02,3.209847315387630129e+00,2.727753440163511289e+00,1.176736602409057975e+00,2.583135099696029613e+01,1.669731840295778813e+00
2.032837674598266631e+02,3.335331748990382650e+00,1.978638673994884414e+02,3.209950030169110402e+00,2.733164806196683116e+00,1.174444374115841905e+00,2.583334452488021782e+01,1.666521550251511830e+00
2.040656577250467194e+02,3.332717684745689191e+00,1.986455534478747609e+02,3.210052138585985926e+00,2.738586025001718660e+00,1.172156766039135656e+00,2.583533467075416112e+01,1.663317497485495622e+00
2.048505553744498400e+02,3.330061157125655313e+00,1.994302480877074970e+02,3.210153643371167487e+00,2.744017116437893922e+00,1.169873767966280953e+00,2.583732143969471551e+01,1.660119669434252598e+00
2.056384719753356478e+02,3.327361939472482710e+00,2.002179628808424923e+02,3.210254547246579548e+00,2.749458100401896310e+00,1.167595369712063347e+00,2.583930483680761725e+01,1.656928053562420011e+00
2.064294191394967015e+02,3.324619804136917267e+00,2.010087094336502673e+02,3.210354852923213986e+00,2.754908996827915679e+00,1.165321561118611182e+00,2.584128486719167128e+01,1.653742637362664247e+00
2.072234085233864107e+02,3.321834522474172324e+00,2.018024993971840786e+02,3.210454563101160730e+00,2.760369825687683853e+00,1.163052332055306559e+00,2.584326153593885778e+01,1.650563408355611328e+00
2.080204518282939716e+02,3.319005864839895459e+00,2.025993444673546833e+02,3.210553680469650839e+00,2.765840606990563444e+00,1.160787672418682082e+00,2.584523484813434280e+01,1.647390354089757203e+00
2.088205608005136469e+02,3.316133600586062435e+00,2.033992563850994486e+02,3.210652207707098693e+00,2.771321360783596699e+00,1.158527572132334926e+00,2.584720480885640015e+01,1.644223462141404246e+00
